Left,Top,Value,Group
scallop,grapefruit,0,0
scallop,green-bean,2,0
scallop,green-onion,0,0
scallop,ground-beef,0,0
scallop,ground-lamb,0,0
scallop,guava,0,0
scallop,halibut,0,0
scallop,ham,0,0
scallop,hazelnut,0,0
scallop,herb,13,1
scallop,hominy,0,0
scallop,honey,0,0
scallop,honeydew,0,0
scallop,horseradish,0,0
scallop,hot-pepper,0,0
scallop,hummus,0,0
scallop,jalapeno,2,0
scallop,jam,0,0
scallop,jerusalem-artichoke,0,0
scallop,kale,0,0
scallop,kiwi,0,0
scallop,kumquat,0,0
scallop,lamb,0,0
scallop,lamb-chop,0,0
scallop,lamb-shank,0,0
scallop,leek,3,0
scallop,legume,0,0
scallop,lemon,2,0
scallop,lemon-juice,0,0
scallop,lemongrass,0,0
scallop,lentil,0,0
scallop,lettuce,2,0
scallop,lima-bean,0,0
scallop,lime,1,0
scallop,lime-juice,0,0
scallop,lingonberry,0,0
scallop,lobster,4,0
scallop,lychee,0,0
scallop,macadamia-nut,0,0
scallop,mango,1,0
scallop,maple-syrup,0,0
scallop,margarita,0,0
scallop,marscarpone,0,0
scallop,marshmallow,0,0
scallop,mayonnaise,0,0
scallop,meat,0,0
scallop,melon,0,0
scallop,milk,14,1
scallop,mint,1,0
scallop,mozzarella,0,0
scallop,mushroom,4,0
scallop,mussel,9,1
scallop,mustard,4,0
scallop,mustard-greens,0,0
scallop,nectarine,0,0
scallop,noodle,0,0
scallop,nutmeg,0,0
scallop,oat,0,0
scallop,oatmeal,0,0
scallop,octopus,0,0
scallop,okra,0,0
scallop,olive,1,0
scallop,onion,5,1
scallop,orange,5,1
scallop,orange-juice,0,0
scallop,oregano,0,0
scallop,orzo,0,0
scallop,oyster,0,0
scallop,pancake,0,0
scallop,papaya,0,0
scallop,paprika,0,0
scallop,parmesan,0,0
scallop,parsley,3,0
scallop,parsnip,0,0
scallop,passion-fruit,0,0
scallop,pasta,8,1
scallop,pea,4,0
scallop,peach,0,0
scallop,peanut,0,0
scallop,peanut-butter,0,0
scallop,pear,0,0
scallop,pecan,0,0
scallop,pepper,0,0
scallop,persimmon,0,0
scallop,pickles,0,0
scallop,pine-nut,0,0
scallop,pineapple,0,0
scallop,pistachio,0,0
scallop,plum,0,0
scallop,poblano,0,0
scallop,pomegranate,0,0
scallop,pomegranate-juice,0,0
scallop,pork,3,0
scallop,pork-chop,0,0
scallop,pork-rib,0,0
scallop,pork-tenderloin,0,0
scallop,potato,8,1
scallop,prosciutto,0,0
scallop,prune,0,0
scallop,pumpkin,0,0
scallop,quail,0,0
scallop,quince,0,0
scallop,quinoa,0,0
scallop,rabbit,0,0
scallop,rack-of-lamb,0,0
scallop,radicchio,0,0
scallop,radish,0,0
scallop,raisin,0,0
scallop,raspberry,0,0
scallop,red-wine,0,0
scallop,rhubarb,0,0
scallop,rice,4,0
scallop,ricotta,0,0
scallop,rosemary,2,0
scallop,rum,0,0
scallop,rutabaga,0,0
scallop,rye,0,0
scallop,saffron,4,0
scallop,salmon,5,1
scallop,salsa,0,0
scallop,sangria,0,0
scallop,sardine,0,0
scallop,sausage,2,0
scallop,scallop,100,10
scallop,semolina,0,0
scallop,sesame,1,0
scallop,sesame-oil,0,0
scallop,shallot,1,0
scallop,shellfish,53,5
scallop,shrimp,31,3
scallop,sour-cream,0,0
scallop,soy,0,0
scallop,soy-sauce,0,0
scallop,spinach,3,0
scallop,squid,4,0
scallop,strawberry,0,0
scallop,sweet-potato,0,0
scallop,swiss-cheese,0,0
scallop,swordfish,0,0
scallop,taco,0,0
scallop,tamarind,0,0
scallop,tapioca,0,0
scallop,tarragon,6,1
scallop,tequila,0,0
scallop,thyme,4,0
scallop,tilapia,0,0
scallop,tofu,0,0
scallop,tomatillo,0,0
scallop,tomato,19,2
scallop,tortillas,0,0
scallop,trout,0,0
scallop,tuna,0,0
scallop,turkey,0,0
scallop,turnip,0,0
scallop,vanilla,0,0
scallop,veal,0,0
scallop,venison,0,0
scallop,vinegar,4,0
scallop,vodka,0,0
scallop,walnut,0,0
scallop,wasabi,0,0
scallop,watercress,1,0
scallop,watermelon,0,0
scallop,whiskey,0,0
scallop,white-wine,9,1
scallop,whole-wheat,0,0
scallop,wild-rice,0,0
scallop,yogurt,0,0
scallop,yuca,0,0
scallop,zucchini,1,0
semolina,almond,0,0
semolina,anchovy,0,0
semolina,anise,0,0
semolina,apple,0,0
semolina,apple-juice,0,0
semolina,apricot,0,0
semolina,artichoke,0,0
semolina,arugula,0,0
semolina,asian-pear,0,0
semolina,asparagus,0,0
semolina,avocado,0,0
semolina,bacon,0,0
semolina,banana,0,0
semolina,barley,0,0
semolina,basil,0,0
semolina,bass,0,0
semolina,bean,0,0
semolina,beef,0,0
semolina,beef-rib,0,0
semolina,beef-shank,0,0
semolina,beef-tenderloin,0,0
semolina,beer,0,0
semolina,beet,0,0
semolina,bell-pepper,0,0
semolina,berry,0,0
semolina,biscuit,0,0
semolina,blackberry,0,0
semolina,blue-cheese,0,0
semolina,blueberry,0,0
semolina,bok-choy,0,0
semolina,bran,0,0
semolina,brandy,0,0
semolina,bread,8,1
semolina,breadcrumbs,0,0
semolina,brie,0,0
semolina,brisket,0,0
semolina,broccoli,0,0
semolina,broccoli-rabe,0,0
semolina,brown-rice,0,0
semolina,brussel-sprout,0,0
semolina,buffalo,0,0
semolina,bulgur,0,0
semolina,butter,16,2
semolina,buttermilk,0,0
semolina,butternut-squash,0,0
semolina,cabbage,0,0
semolina,cantaloupe,0,0
semolina,capers,0,0
semolina,caramel,0,0
semolina,caraway,0,0
semolina,cardamom,8,1
semolina,carrot,0,0
semolina,cashew,0,0
semolina,cauliflower,0,0
semolina,caviar,0,0
semolina,celery,0,0
semolina,chard,0,0
semolina,cheddar,0,0
semolina,cherry,0,0
semolina,chestnut,0,0
semolina,chicken,0,0
semolina,chickpea,0,0
semolina,chile-pepper,0,0
semolina,chili,0,0
semolina,chive,0,0
semolina,chocolate,0,0
semolina,cilantro,0,0
semolina,cinnamon,0,0
semolina,citrus,0,0
semolina,clam,0,0
semolina,clove,0,0
semolina,coconut,0,0
semolina,cod,0,0
semolina,coffee,0,0
semolina,collard-greens,0,0
semolina,cookie,0,0
semolina,coriander,0,0
semolina,corn,0,0
semolina,cornmeal,0,0
semolina,cottage-cheese,0,0
semolina,couscous,0,0
semolina,crab,0,0
semolina,cranberry,0,0
semolina,cranberry-sauce,0,0
semolina,cream-cheese,0,0
semolina,cucumber,0,0
semolina,cumin,0,0
semolina,currant,0,0
semolina,curry,16,2
semolina,date,0,0
semolina,dill,0,0
semolina,duck,0,0
semolina,egg,41,4
semolina,eggplant,0,0
semolina,endive,0,0
semolina,escarole,0,0
semolina,fennel,0,0
semolina,feta,0,0
semolina,fig,0,0
semolina,flat-bread,0,0
semolina,fontina,0,0
semolina,fruit-juice,0,0
semolina,garlic,0,0
semolina,gin,0,0
semolina,ginger,0,0
semolina,goat-cheese,0,0
semolina,goose,0,0
semolina,gouda,0,0
semolina,granola,0,0
semolina,grape,0,0
semolina,grapefruit,0,0
semolina,green-bean,0,0
semolina,green-onion,0,0
semolina,ground-beef,0,0
semolina,ground-lamb,0,0
semolina,guava,0,0
semolina,halibut,0,0
semolina,ham,0,0
semolina,hazelnut,0,0
semolina,herb,0,0
semolina,hominy,0,0
semolina,honey,0,0
semolina,honeydew,0,0
semolina,horseradish,0,0
semolina,hot-pepper,0,0
semolina,hummus,0,0
semolina,jalapeno,0,0
semolina,jam,0,0
semolina,jerusalem-artichoke,0,0
semolina,kale,0,0
semolina,kiwi,0,0
semolina,kumquat,0,0
semolina,lamb,0,0
semolina,lamb-chop,0,0
semolina,lamb-shank,0,0
semolina,leek,0,0
semolina,legume,0,0
semolina,lemon,0,0
semolina,lemon-juice,0,0
semolina,lemongrass,0,0
semolina,lentil,0,0
semolina,lettuce,0,0
semolina,lima-bean,0,0
semolina,lime,0,0
semolina,lime-juice,0,0
semolina,lingonberry,0,0
semolina,lobster,0,0
semolina,lychee,0,0
semolina,macadamia-nut,0,0
semolina,mango,0,0
semolina,maple-syrup,0,0
semolina,margarita,0,0
semolina,marscarpone,0,0
semolina,marshmallow,0,0
semolina,mayonnaise,0,0
semolina,meat,0,0
semolina,melon,0,0
semolina,milk,50,5
semolina,mint,0,0
semolina,mozzarella,0,0
semolina,mushroom,0,0
semolina,mussel,0,0
semolina,mustard,0,0
semolina,mustard-greens,0,0
semolina,nectarine,0,0
semolina,noodle,0,0
semolina,nutmeg,0,0
semolina,oat,0,0
semolina,oatmeal,0,0
semolina,octopus,0,0
semolina,okra,0,0
semolina,olive,0,0
semolina,onion,0,0
semolina,orange,8,1
semolina,orange-juice,0,0
semolina,oregano,0,0
semolina,orzo,0,0
semolina,oyster,0,0
semolina,pancake,0,0
semolina,papaya,0,0
semolina,paprika,0,0
semolina,parmesan,25,3
semolina,parsley,0,0
semolina,parsnip,0,0
semolina,passion-fruit,0,0
semolina,pasta,0,0
semolina,pea,0,0
semolina,peach,0,0
semolina,peanut,0,0
semolina,peanut-butter,0,0
semolina,pear,0,0
semolina,pecan,0,0
semolina,pepper,0,0
semolina,persimmon,0,0
semolina,pickles,0,0
semolina,pine-nut,0,0
semolina,pineapple,0,0
semolina,pistachio,0,0
semolina,plum,0,0
semolina,poblano,0,0
semolina,pomegranate,0,0
semolina,pomegranate-juice,0,0
semolina,pork,8,1
semolina,pork-chop,0,0
semolina,pork-rib,0,0
semolina,pork-tenderloin,0,0
semolina,potato,0,0
semolina,prosciutto,0,0
semolina,prune,0,0
semolina,pumpkin,0,0
semolina,quail,0,0
semolina,quince,0,0
semolina,quinoa,0,0
semolina,rabbit,0,0
semolina,rack-of-lamb,0,0
semolina,radicchio,0,0
semolina,radish,0,0
semolina,raisin,8,1
semolina,raspberry,0,0
semolina,red-wine,0,0
semolina,rhubarb,0,0
semolina,rice,0,0
semolina,ricotta,0,0
semolina,rosemary,0,0
semolina,rum,0,0
semolina,rutabaga,0,0
semolina,rye,0,0
semolina,saffron,0,0
semolina,salmon,0,0
semolina,salsa,0,0
semolina,sangria,0,0
semolina,sardine,0,0
semolina,sausage,0,0
semolina,scallop,0,0
semolina,semolina,100,10
semolina,sesame,0,0
semolina,sesame-oil,0,0
semolina,shallot,0,0
semolina,shellfish,0,0
semolina,shrimp,0,0
semolina,sour-cream,0,0
semolina,soy,0,0
semolina,soy-sauce,0,0
semolina,spinach,0,0
semolina,squid,0,0
semolina,strawberry,0,0
semolina,sweet-potato,0,0
semolina,swiss-cheese,0,0
semolina,swordfish,0,0
semolina,taco,0,0
semolina,tamarind,0,0
semolina,tapioca,0,0
semolina,tarragon,0,0
semolina,tequila,0,0
semolina,thyme,0,0
semolina,tilapia,0,0
semolina,tofu,0,0
semolina,tomatillo,0,0
semolina,tomato,0,0
semolina,tortillas,0,0
semolina,trout,0,0
semolina,tuna,0,0
semolina,turkey,0,0
semolina,turnip,0,0
semolina,vanilla,0,0
semolina,veal,0,0
semolina,venison,0,0
semolina,vinegar,0,0
semolina,vodka,0,0
semolina,walnut,8,1
semolina,wasabi,0,0
semolina,watercress,0,0
semolina,watermelon,0,0
semolina,whiskey,0,0
semolina,white-wine,0,0
semolina,whole-wheat,0,0
semolina,wild-rice,0,0
semolina,yogurt,8,1
semolina,yuca,0,0
semolina,zucchini,0,0
sesame,almond,1,0
sesame,anchovy,0,0
sesame,anise,2,0
sesame,apple,1,0
sesame,apple-juice,0,0
sesame,apricot,0,0
sesame,artichoke,0,0
sesame,arugula,0,0
sesame,asian-pear,0,0
sesame,asparagus,5,1
sesame,avocado,0,0
sesame,bacon,1,0
sesame,banana,0,0
sesame,barley,0,0
sesame,basil,3,0
sesame,bass,0,0
sesame,bean,6,1
sesame,beef,2,0
sesame,beef-rib,2,0
sesame,beef-shank,0,0
sesame,beef-tenderloin,0,0
sesame,beer,0,0
sesame,beet,0,0
sesame,bell-pepper,6,1
sesame,berry,0,0
sesame,biscuit,0,0
sesame,blackberry,0,0
sesame,blue-cheese,0,0
sesame,blueberry,0,0
sesame,bok-choy,1,0
sesame,bran,0,0
sesame,brandy,0,0
sesame,bread,0,0
sesame,breadcrumbs,0,0
sesame,brie,0,0
sesame,brisket,0,0
sesame,broccoli,0,0
sesame,broccoli-rabe,0,0
sesame,brown-rice,0,0
sesame,brussel-sprout,0,0
sesame,buffalo,0,0
sesame,bulgur,0,0
sesame,butter,0,0
sesame,buttermilk,0,0
sesame,butternut-squash,0,0
sesame,cabbage,10,1
sesame,cantaloupe,0,0
sesame,capers,0,0
sesame,caramel,0,0
sesame,caraway,0,0
sesame,cardamom,1,0
sesame,carrot,2,0
sesame,cashew,0,0
sesame,cauliflower,0,0
sesame,caviar,0,0
sesame,celery,0,0
sesame,chard,0,0
sesame,cheddar,0,0
sesame,cherry,0,0
sesame,chestnut,1,0
sesame,chicken,7,1
sesame,chickpea,5,1
sesame,chile-pepper,3,0
sesame,chili,0,0
sesame,chive,0,0
sesame,chocolate,1,0
sesame,cilantro,5,1
sesame,cinnamon,2,0
sesame,citrus,0,0
sesame,clam,1,0
sesame,clove,0,0
sesame,coconut,1,0
sesame,cod,0,0
sesame,coffee,0,0
sesame,collard-greens,0,0
sesame,cookie,0,0
sesame,coriander,0,0
sesame,corn,0,0
sesame,cornmeal,0,0
sesame,cottage-cheese,0,0
sesame,couscous,0,0
sesame,crab,0,0
sesame,cranberry,0,0
sesame,cranberry-sauce,0,0
sesame,cream-cheese,0,0
sesame,cucumber,2,0
sesame,cumin,0,0
sesame,currant,0,0
sesame,curry,0,0
sesame,date,0,0
sesame,dill,0,0
sesame,duck,0,0
sesame,egg,3,0
sesame,eggplant,3,0
sesame,endive,0,0
sesame,escarole,0,0
sesame,fennel,0,0
sesame,feta,0,0
sesame,fig,0,0
sesame,flat-bread,0,0
sesame,fontina,0,0
sesame,fruit-juice,0,0
sesame,garlic,11,1
sesame,gin,0,0
sesame,ginger,33,3
sesame,goat-cheese,0,0
sesame,goose,0,0
sesame,gouda,0,0
sesame,granola,1,0
sesame,grape,0,0
sesame,grapefruit,0,0
sesame,green-bean,1,0
sesame,green-onion,2,0
sesame,ground-beef,0,0
sesame,ground-lamb,0,0
sesame,guava,0,0
sesame,halibut,0,0
sesame,ham,0,0
sesame,hazelnut,0,0
sesame,herb,2,0
sesame,hominy,0,0
sesame,honey,5,1
sesame,honeydew,0,0
sesame,horseradish,0,0
sesame,hot-pepper,5,1
sesame,hummus,0,0
sesame,jalapeno,2,0
sesame,jam,0,0
sesame,jerusalem-artichoke,0,0
sesame,kale,0,0
sesame,kiwi,0,0
sesame,kumquat,0,0
sesame,lamb,0,0
sesame,lamb-chop,0,0
sesame,lamb-shank,0,0
sesame,leek,0,0
sesame,legume,0,0
sesame,lemon,4,0
sesame,lemon-juice,1,0
sesame,lemongrass,2,0
sesame,lentil,0,0
sesame,lettuce,2,0
sesame,lima-bean,0,0
sesame,lime,1,0
sesame,lime-juice,0,0
sesame,lingonberry,0,0
sesame,lobster,0,0
sesame,lychee,0,0
sesame,macadamia-nut,0,0
sesame,mango,0,0
sesame,maple-syrup,0,0
sesame,margarita,0,0
sesame,marscarpone,0,0
sesame,marshmallow,0,0
sesame,mayonnaise,1,0
sesame,meat,0,0
sesame,melon,0,0
sesame,milk,0,0
sesame,mint,1,0
sesame,mozzarella,0,0
sesame,mushroom,5,1
sesame,mussel,0,0
sesame,mustard,0,0
sesame,mustard-greens,0,0
sesame,nectarine,0,0
sesame,noodle,2,0
sesame,nutmeg,0,0
sesame,oat,0,0
sesame,oatmeal,0,0
sesame,octopus,0,0
sesame,okra,0,0
sesame,olive,0,0
sesame,onion,6,1
sesame,orange,3,0
sesame,orange-juice,0,0
sesame,oregano,0,0
sesame,orzo,0,0
sesame,oyster,0,0
sesame,pancake,0,0
sesame,papaya,0,0
sesame,paprika,0,0
sesame,parmesan,0,0
sesame,parsley,4,0
sesame,parsnip,0,0
sesame,passion-fruit,0,0
sesame,pasta,3,0
sesame,pea,0,0
sesame,peach,0,0
sesame,peanut,1,0
sesame,peanut-butter,0,0
sesame,pear,0,0
sesame,pecan,0,0
sesame,pepper,0,0
sesame,persimmon,0,0
sesame,pickles,0,0
sesame,pine-nut,3,0
sesame,pineapple,0,0
sesame,pistachio,0,0
sesame,plum,0,0
sesame,poblano,0,0
sesame,pomegranate,0,0
sesame,pomegranate-juice,0,0
sesame,pork,2,0
sesame,pork-chop,0,0
sesame,pork-rib,0,0
sesame,pork-tenderloin,0,0
sesame,potato,0,0
sesame,prosciutto,0,0
sesame,prune,1,0
sesame,pumpkin,0,0
sesame,quail,0,0
sesame,quince,0,0
sesame,quinoa,0,0
sesame,rabbit,0,0
sesame,rack-of-lamb,0,0
sesame,radicchio,0,0
sesame,radish,0,0
sesame,raisin,0,0
sesame,raspberry,0,0
sesame,red-wine,0,0
sesame,rhubarb,0,0
sesame,rice,3,0
sesame,ricotta,0,0
sesame,rosemary,0,0
sesame,rum,0,0
sesame,rutabaga,0,0
sesame,rye,0,0
sesame,saffron,0,0
sesame,salmon,5,1
sesame,salsa,0,0
sesame,sangria,0,0
sesame,sardine,0,0
sesame,sausage,0,0
sesame,scallop,1,0
sesame,semolina,0,0
sesame,sesame,100,10
sesame,sesame-oil,3,0
sesame,shallot,0,0
sesame,shellfish,6,1
sesame,shrimp,3,0
sesame,sour-cream,0,0
sesame,soy,4,0
sesame,soy-sauce,19,2
sesame,spinach,4,0
sesame,squid,0,0
sesame,strawberry,0,0
sesame,sweet-potato,1,0
sesame,swiss-cheese,0,0
sesame,swordfish,0,0
sesame,taco,0,0
sesame,tamarind,0,0
sesame,tapioca,0,0
sesame,tarragon,0,0
sesame,tequila,0,0
sesame,thyme,0,0
sesame,tilapia,0,0
sesame,tofu,0,0
sesame,tomatillo,0,0
sesame,tomato,1,0
sesame,tortillas,0,0
sesame,trout,0,0
sesame,tuna,3,0
sesame,turkey,0,0
sesame,turnip,0,0
sesame,vanilla,0,0
sesame,veal,0,0
sesame,venison,0,0
sesame,vinegar,16,2
sesame,vodka,0,0
sesame,walnut,0,0
sesame,wasabi,0,0
sesame,watercress,3,0
sesame,watermelon,0,0
sesame,whiskey,0,0
sesame,white-wine,0,0
sesame,whole-wheat,0,0
sesame,wild-rice,0,0
sesame,yogurt,1,0
sesame,yuca,0,0
sesame,zucchini,0,0
sesame-oil,almond,0,0
sesame-oil,anchovy,0,0
sesame-oil,anise,0,0
sesame-oil,apple,0,0
sesame-oil,apple-juice,0,0
sesame-oil,apricot,0,0
sesame-oil,artichoke,0,0
sesame-oil,arugula,0,0
sesame-oil,asian-pear,0,0
sesame-oil,asparagus,0,0
sesame-oil,avocado,0,0
sesame-oil,bacon,4,0
sesame-oil,banana,0,0
sesame-oil,barley,0,0
sesame-oil,basil,8,1
sesame-oil,bass,0,0
sesame-oil,bean,4,0
sesame-oil,beef,0,0
sesame-oil,beef-rib,4,0
sesame-oil,beef-shank,0,0
sesame-oil,beef-tenderloin,0,0
sesame-oil,beer,0,0
sesame-oil,beet,0,0
sesame-oil,bell-pepper,0,0
sesame-oil,berry,0,0
sesame-oil,biscuit,0,0
sesame-oil,blackberry,0,0
sesame-oil,blue-cheese,0,0
sesame-oil,blueberry,0,0
sesame-oil,bok-choy,4,0
sesame-oil,bran,0,0
sesame-oil,brandy,0,0
sesame-oil,bread,0,0
sesame-oil,breadcrumbs,0,0
sesame-oil,brie,0,0
sesame-oil,brisket,0,0
sesame-oil,broccoli,0,0
sesame-oil,broccoli-rabe,0,0
sesame-oil,brown-rice,0,0
sesame-oil,brussel-sprout,0,0
sesame-oil,buffalo,0,0
sesame-oil,bulgur,0,0
sesame-oil,butter,0,0
sesame-oil,buttermilk,0,0
sesame-oil,butternut-squash,0,0
sesame-oil,cabbage,0,0
sesame-oil,cantaloupe,0,0
sesame-oil,capers,0,0
sesame-oil,caramel,0,0
sesame-oil,caraway,0,0
sesame-oil,cardamom,0,0
sesame-oil,carrot,16,2
sesame-oil,cashew,0,0
sesame-oil,cauliflower,0,0
sesame-oil,caviar,0,0
sesame-oil,celery,4,0
sesame-oil,chard,0,0
sesame-oil,cheddar,0,0
sesame-oil,cherry,0,0
sesame-oil,chestnut,0,0
sesame-oil,chicken,8,1
sesame-oil,chickpea,0,0
sesame-oil,chile-pepper,12,1
sesame-oil,chili,0,0
sesame-oil,chive,0,0
sesame-oil,chocolate,0,0
sesame-oil,cilantro,20,2
sesame-oil,cinnamon,0,0
sesame-oil,citrus,0,0
sesame-oil,clam,0,0
sesame-oil,clove,0,0
sesame-oil,coconut,0,0
sesame-oil,cod,0,0
sesame-oil,coffee,0,0
sesame-oil,collard-greens,0,0
sesame-oil,cookie,0,0
sesame-oil,coriander,0,0
sesame-oil,corn,0,0
sesame-oil,cornmeal,0,0
sesame-oil,cottage-cheese,0,0
sesame-oil,couscous,0,0
sesame-oil,crab,0,0
sesame-oil,cranberry,0,0
sesame-oil,cranberry-sauce,0,0
sesame-oil,cream-cheese,0,0
sesame-oil,cucumber,0,0
sesame-oil,cumin,0,0
sesame-oil,currant,0,0
sesame-oil,curry,0,0
sesame-oil,date,8,1
sesame-oil,dill,0,0
sesame-oil,duck,0,0
sesame-oil,egg,8,1
sesame-oil,eggplant,0,0
sesame-oil,endive,0,0
sesame-oil,escarole,0,0
sesame-oil,fennel,0,0
sesame-oil,feta,0,0
sesame-oil,fig,0,0
sesame-oil,flat-bread,0,0
sesame-oil,fontina,0,0
sesame-oil,fruit-juice,0,0
sesame-oil,garlic,12,1
sesame-oil,gin,0,0
sesame-oil,ginger,24,2
sesame-oil,goat-cheese,0,0
sesame-oil,goose,0,0
sesame-oil,gouda,0,0
sesame-oil,granola,0,0
sesame-oil,grape,0,0
sesame-oil,grapefruit,0,0
sesame-oil,green-bean,4,0
sesame-oil,green-onion,28,3
sesame-oil,ground-beef,0,0
sesame-oil,ground-lamb,0,0
sesame-oil,guava,0,0
sesame-oil,halibut,0,0
sesame-oil,ham,0,0
sesame-oil,hazelnut,0,0
sesame-oil,herb,0,0
sesame-oil,hominy,0,0
sesame-oil,honey,12,1
sesame-oil,honeydew,0,0
sesame-oil,horseradish,0,0
sesame-oil,hot-pepper,0,0
sesame-oil,hummus,0,0
sesame-oil,jalapeno,0,0
sesame-oil,jam,4,0
sesame-oil,jerusalem-artichoke,0,0
sesame-oil,kale,0,0
sesame-oil,kiwi,0,0
sesame-oil,kumquat,0,0
sesame-oil,lamb,0,0
sesame-oil,lamb-chop,0,0
sesame-oil,lamb-shank,0,0
sesame-oil,leek,0,0
sesame-oil,legume,0,0
sesame-oil,lemon,0,0
sesame-oil,lemon-juice,0,0
sesame-oil,lemongrass,0,0
sesame-oil,lentil,0,0
sesame-oil,lettuce,0,0
sesame-oil,lima-bean,0,0
sesame-oil,lime,4,0
sesame-oil,lime-juice,12,1
sesame-oil,lingonberry,0,0
sesame-oil,lobster,0,0
sesame-oil,lychee,0,0
sesame-oil,macadamia-nut,0,0
sesame-oil,mango,0,0
sesame-oil,maple-syrup,0,0
sesame-oil,margarita,0,0
sesame-oil,marscarpone,0,0
sesame-oil,marshmallow,0,0
sesame-oil,mayonnaise,8,1
sesame-oil,meat,0,0
sesame-oil,melon,4,0
sesame-oil,milk,0,0
sesame-oil,mint,0,0
sesame-oil,mozzarella,0,0
sesame-oil,mushroom,8,1
sesame-oil,mussel,0,0
sesame-oil,mustard,0,0
sesame-oil,mustard-greens,0,0
sesame-oil,nectarine,0,0
sesame-oil,noodle,8,1
sesame-oil,nutmeg,0,0
sesame-oil,oat,0,0
sesame-oil,oatmeal,0,0
sesame-oil,octopus,0,0
sesame-oil,okra,0,0
sesame-oil,olive,0,0
sesame-oil,onion,0,0
sesame-oil,orange,0,0
sesame-oil,orange-juice,0,0
sesame-oil,oregano,0,0
sesame-oil,orzo,0,0
sesame-oil,oyster,0,0
sesame-oil,pancake,0,0
sesame-oil,papaya,0,0
sesame-oil,paprika,0,0
sesame-oil,parmesan,0,0
sesame-oil,parsley,0,0
sesame-oil,parsnip,0,0
sesame-oil,passion-fruit,0,0
sesame-oil,pasta,0,0
sesame-oil,pea,0,0
sesame-oil,peach,0,0
sesame-oil,peanut,0,0
sesame-oil,peanut-butter,0,0
sesame-oil,pear,0,0
sesame-oil,pecan,0,0
sesame-oil,pepper,0,0
sesame-oil,persimmon,0,0
sesame-oil,pickles,4,0
sesame-oil,pine-nut,0,0
sesame-oil,pineapple,0,0
sesame-oil,pistachio,0,0
sesame-oil,plum,0,0
sesame-oil,poblano,0,0
sesame-oil,pomegranate,0,0
sesame-oil,pomegranate-juice,0,0
sesame-oil,pork,4,0
sesame-oil,pork-chop,0,0
sesame-oil,pork-rib,0,0
sesame-oil,pork-tenderloin,0,0
sesame-oil,potato,0,0
sesame-oil,prosciutto,0,0
sesame-oil,prune,0,0
sesame-oil,pumpkin,0,0
sesame-oil,quail,0,0
sesame-oil,quince,0,0
sesame-oil,quinoa,0,0
sesame-oil,rabbit,0,0
sesame-oil,rack-of-lamb,0,0
sesame-oil,radicchio,0,0
sesame-oil,radish,0,0
sesame-oil,raisin,0,0
sesame-oil,raspberry,0,0
sesame-oil,red-wine,0,0
sesame-oil,rhubarb,0,0
sesame-oil,rice,0,0
sesame-oil,ricotta,0,0
sesame-oil,rosemary,0,0
sesame-oil,rum,0,0
sesame-oil,rutabaga,0,0
sesame-oil,rye,0,0
sesame-oil,saffron,0,0
sesame-oil,salmon,0,0
sesame-oil,salsa,0,0
sesame-oil,sangria,0,0
sesame-oil,sardine,0,0
sesame-oil,sausage,0,0
sesame-oil,scallop,0,0
sesame-oil,semolina,0,0
sesame-oil,sesame,16,2
sesame-oil,sesame-oil,100,10
sesame-oil,shallot,4,0
sesame-oil,shellfish,0,0
sesame-oil,shrimp,0,0
sesame-oil,sour-cream,0,0
sesame-oil,soy,12,1
sesame-oil,soy-sauce,48,5
sesame-oil,spinach,0,0
sesame-oil,squid,0,0
sesame-oil,strawberry,0,0
sesame-oil,sweet-potato,0,0
sesame-oil,swiss-cheese,0,0
sesame-oil,swordfish,0,0
sesame-oil,taco,0,0
sesame-oil,tamarind,0,0
sesame-oil,tapioca,0,0
sesame-oil,tarragon,0,0
sesame-oil,tequila,0,0
sesame-oil,thyme,0,0
sesame-oil,tilapia,0,0
sesame-oil,tofu,4,0
sesame-oil,tomatillo,0,0
sesame-oil,tomato,0,0
sesame-oil,tortillas,0,0
sesame-oil,trout,0,0
sesame-oil,tuna,0,0
sesame-oil,turkey,0,0
sesame-oil,turnip,0,0
sesame-oil,vanilla,0,0
sesame-oil,veal,0,0
sesame-oil,venison,0,0
sesame-oil,vinegar,20,2
sesame-oil,vodka,0,0
sesame-oil,walnut,0,0
sesame-oil,wasabi,0,0
sesame-oil,watercress,4,0
sesame-oil,watermelon,4,0
sesame-oil,whiskey,0,0
sesame-oil,white-wine,0,0
sesame-oil,whole-wheat,0,0
sesame-oil,wild-rice,0,0
sesame-oil,yogurt,0,0
sesame-oil,yuca,0,0
sesame-oil,zucchini,4,0
shallot,almond,1,0
shallot,anchovy,0,0
shallot,anise,0,0
shallot,apple,1,0
shallot,apple-juice,0,0
shallot,apricot,0,0
shallot,artichoke,0,0
shallot,arugula,1,0
shallot,asian-pear,0,0
shallot,asparagus,2,0
shallot,avocado,0,0
shallot,bacon,3,0
shallot,banana,0,0
shallot,barley,0,0
shallot,basil,2,0
shallot,bass,0,0
shallot,bean,1,0
shallot,beef,8,1
shallot,beef-rib,0,0
shallot,beef-shank,0,0
shallot,beef-tenderloin,2,0
shallot,beer,0,0
shallot,beet,1,0
shallot,bell-pepper,2,0
shallot,berry,1,0
shallot,biscuit,0,0
shallot,blackberry,0,0
shallot,blue-cheese,1,0
shallot,blueberry,0,0
shallot,bok-choy,0,0
